Customer No,Customer Name,CNIC,City,Age,Gender,Account Number,Branch Code,Account Opening Date,Account Type,Account Status,Risk Category,KYC Status,Debit Card Company,Debit Card Type,Customer Year End Balance 2023,Customer Year End Balance 2024,Customer Year End Balance 2025,Customer Year End Balance 2026,Customer Credit Transactions Count 2023,Customer Credit Transactions Count 2024,Customer Credit Transactions Count 2025,Customer Credit Transactions Count 2026,Customer Total Credit Transaction Amount 2023,Customer Total Credit Transaction Amount 2024,Customer Total Credit Transaction Amount 2025,Customer Total Credit Transaction Amount 2026,Customer Debit Transactions Count 2023,Customer Debit Transactions Count 2024,Customer Debit Transactions Count 2025,Customer Debit Transactions Count 2026,Customer Total Debit Transaction Amount 2023,Customer Total Debit Transaction Amount 2024,Customer Total Debit Transaction Amount 2025,Customer Total Debit Transaction Amount 2026
755348,Sobia Rana,25684-6242689-4,Karachi,57,Female,42181656249661,587,2026-06-15,Current,Active,Low,Completed,Unknown,Gold,0.0,0.0,0.0,39357.62,0,0,0,194,0.0,0.0,0.0,635013.71,0,0,0,214,0.0,0.0,0.0,311023.68
880073,Sundas Iqbal,64250-4832075-8,Faisalabad,37,Female,51483694015686,143,2026-06-26,Saving,Active,High,Completed,PayPak,Unknown,0.0,0.0,0.0,99872.4,0,0,0,329,0.0,0.0,0.0,1046535.79,0,0,0,399,0.0,0.0,0.0,424854.54
483234,Waseem Abbas,28517-1854219-7,Hyderabad,70,Male,56457868724417,851,2026-01-29,Current,Active,High,Completed,Visa,Gold,0.0,0.0,0.0,19626.61,0,0,0,82,0.0,0.0,0.0,56008.99,0,0,0,37,0.0,0.0,0.0,33489.38
143272,Saba Yousuf,69860-7060104-7,Lahore,29,Female,65224044493477,141,2026-02-28,Current,Active,Low,Completed,UnionPay,Classic,0.0,0.0,0.0,31840.68,0,0,0,231,0.0,0.0,0.0,716890.78,0,0,0,362,0.0,0.0,0.0,364822.7
282320,Imran Haider,32065-9524691-5,Sargodha,42,Male,73228478119226,335,2026-01-14,Saving,Active,Medium,Completed,Mastercard,Platinum,0.0,0.0,0.0,110006.13,0,0,0,319,0.0,0.0,0.0,1873618.5,0,0,0,600,0.0,0.0,0.0,1701708.55
269007,Komal Akram,65628-8888765-5,Islamabad,41,Female,99301623745591,468,2026-05-25,Saving,Dormant,Low,Completed,PayPak,Classic,0.0,0.0,0.0,9227.48,0,0,0,5,0.0,0.0,0.0,906.95,0,0,0,39,0.0,0.0,0.0,21538.0
743081,Laiba Abbas,28195-8115170-0,Rawalpindi,73,Female,29958422063362,557,2026-06-06,Saving,Dormant,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,66586.69,0,0,0,207,0.0,0.0,0.0,425347.41,0,0,0,368,0.0,0.0,0.0,791975.75
475854,Tahira Sheikh,97477-6409014-5,Rawalpindi,69,Female,50500003809820,426,2026-01-29,Saving,Active,High,Completed,Visa,Classic,0.0,0.0,0.0,28458.83,0,0,0,55,0.0,0.0,0.0,36922.7,0,0,0,33,0.0,0.0,0.0,46633.34
406601,Sidra Javed,75038-6090254-6,Unknown,32,Female,26181958131923,791,2026-02-20,Current,Active,Low,Completed,PayPak,Platinum,0.0,0.0,0.0,45437.43,0,0,0,150,0.0,0.0,0.0,185101.78,0,0,0,245,0.0,0.0,0.0,653473.98
221055,Arslan Butt,99514-2944580-1,Mardan,20,Male,49269274375951,79,2026-03-13,Saving,Dormant,Low,Completed,Visa,Platinum,0.0,0.0,0.0,40204.42,0,0,0,264,0.0,0.0,0.0,308946.83,0,0,0,282,0.0,0.0,0.0,507403.34
852975,Hassan Khan,83212-2836611-0,Rahim Yar Khan,29,Male,21707501059401,213,2026-06-19,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,120730.54,0,0,0,358,0.0,0.0,0.0,2487916.3,0,0,0,471,0.0,0.0,0.0,3257240.42
745046,Saad Khalid,68361-2078238-0,Abbottabad,47,Male,71585255450101,778,2026-04-15,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,22354.38,0,0,0,22,0.0,0.0,0.0,30880.09,0,0,0,7,0.0,0.0,0.0,4417.03
837151,Komal Akram,16219-6464515-7,Lahore,53,Female,95278988008559,271,2026-04-03,Saving,Active,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,96655.97,0,0,0,393,0.0,0.0,0.0,2986219.83,0,0,0,410,0.0,0.0,0.0,951182.39
315353,Ehsan Ullah,77205-6833886-3,Multan,18,Male,19683904794237,894,2026-03-25,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,150914.53,0,0,0,345,0.0,0.0,0.0,756611.64,0,0,0,406,0.0,0.0,0.0,3058889.48
756842,Waqas Ahmed,34156-9712647-7,Karachi,62,Male,42604515022603,240,2026-02-11,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,23760.28,0,0,0,57,0.0,0.0,0.0,36742.84,0,0,0,145,0.0,0.0,0.0,173259.54
847886,Unknown,26598-4765838-0,Lahore,69,Male,25879813035032,926,2026-04-21,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,63786.86,0,0,0,343,0.0,0.0,0.0,1243446.09,0,0,0,487,0.0,0.0,0.0,2651114.45
501461,Talha Sheikh,65301-7008739-1,Rawalpindi,18,Male,94354574091012,587,2026-01-19,Saving,Dormant,Medium,Completed,Visa,Signature,0.0,0.0,0.0,14267.2,0,0,0,34,0.0,0.0,0.0,15974.07,0,0,0,75,0.0,0.0,0.0,21614.08
976037,Rubina Khalid,25910-4455551-5,Faisalabad,68,Female,21982746688723,399,2026-06-13,Saving,Dormant,Medium,Completed,Visa,Classic,0.0,0.0,0.0,47089.53,0,0,0,206,0.0,0.0,0.0,648235.98,0,0,0,310,0.0,0.0,0.0,1307191.99
781480,Shoaib Akram,79354-4396008-3,Karachi,35,Male,52425971869392,265,2026-02-18,Current,Active,High,Completed,Visa,Classic,0.0,0.0,0.0,38648.78,0,0,0,201,0.0,0.0,0.0,325288.57,0,0,0,314,0.0,0.0,0.0,538670.86
980251,Salman Yousuf,35896-4238905-3,Lahore,66,Male,86879098706712,825,2026-03-26,Saving,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,59286.48,0,0,0,233,0.0,0.0,0.0,290367.72,0,0,0,251,0.0,0.0,0.0,547322.0
599905,Sara Hussain,82706-3401685-7,Islamabad,64,Female,66305871892097,98,2026-06-23,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,8804.11,0,0,0,5,0.0,0.0,0.0,1822.3,0,0,0,42,0.0,0.0,0.0,15144.72
477983,Saba Yousuf,30344-5466196-5,Islamabad,26,Female,55337283872843,268,2026-02-17,Current,Active,Medium,Completed,Visa,Classic,0.0,0.0,0.0,56185.58,0,0,0,188,0.0,0.0,0.0,610739.06,0,0,0,293,0.0,0.0,0.0,691225.55
317493,Zain Malik,45069-9709228-0,Lahore,50,Male,37172000076338,196,2026-06-29,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,78123.87,0,0,0,262,0.0,0.0,0.0,1351809.78,0,0,0,224,0.0,0.0,0.0,380471.58
620541,Junaid Aslam,48192-5193078-7,Sialkot,75,Male,46086034293980,219,2026-01-19,Current,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,13822.79,0,0,0,125,0.0,0.0,0.0,149519.02,0,0,0,149,0.0,0.0,0.0,51938.51
317146,Ehsan Ullah,72097-1871757-3,Sukkur,19,Male,59075831933509,324,2026-03-17,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,56782.49,0,0,0,229,0.0,0.0,0.0,534705.68,0,0,0,208,0.0,0.0,0.0,500911.05
324321,Zainab Iqbal,70000-1224915-7,Hyderabad,37,Female,52482322654428,890,2026-06-15,Saving,Active,Low,Pending,PayPak,Classic,0.0,0.0,0.0,16048.0,0,0,0,77,0.0,0.0,0.0,65176.64,0,0,0,42,0.0,0.0,0.0,24450.32
566687,Nadia Baig,66236-5835697-7,Rahim Yar Khan,51,Female,65514842994238,85,2026-06-17,Current,Dormant,Low,Completed,Mastercard,Unknown,0.0,0.0,0.0,29074.02,0,0,0,110,0.0,0.0,0.0,156826.24,0,0,0,187,0.0,0.0,0.0,339916.08
660296,Arslan Butt,76468-7702878-8,Lahore,28,Male,92450839938422,105,2026-06-03,Current,Active,Low,Completed,PayPak,Gold,0.0,0.0,0.0,16573.59,0,0,0,35,0.0,0.0,0.0,17037.82,0,0,0,52,0.0,0.0,0.0,56978.47
158526,Shoaib Akram,82703-8642115-6,Karachi,47,Male,52755173564639,9,2026-01-02,Saving,Active,Medium,Completed,PayPak,Classic,0.0,0.0,0.0,55831.05,0,0,0,317,0.0,0.0,0.0,873222.59,0,0,0,355,0.0,0.0,0.0,1131838.0
219711,Komal Akram,96900-8350428-4,Peshawar,73,Unknown,48103583139096,886,2026-04-02,Saving,Active,Low,Completed,Unknown,Classic,0.0,0.0,0.0,36055.9,0,0,0,296,0.0,0.0,0.0,832138.98,0,0,0,211,0.0,0.0,0.0,398559.82
698410,Nayab Aziz,19683-8758484-5,Rawalpindi,45,Female,35347933194436,220,2026-06-25,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,38243.61,0,0,0,216,0.0,0.0,0.0,214880.26,0,0,0,273,0.0,0.0,0.0,239015.81
736663,Rabia Aslam,84237-5688880-3,Hyderabad,67,Female,39460191087730,908,2026-03-29,Saving,Dormant,Low,Completed,Mastercard,Platinum,0.0,0.0,0.0,138310.57,0,0,0,397,0.0,0.0,0.0,1101406.74,0,0,0,432,0.0,0.0,0.0,1890577.92
149004,Tahira Sheikh,42318-7216660-5,Karachi,71,Female,73911540497070,324,2026-01-17,Current,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,107204.68,0,0,0,316,0.0,0.0,0.0,896542.39,0,0,0,378,0.0,0.0,0.0,1817114.38
664501,Haris Javed,66173-6092404-2,Lahore,47,Male,80723745385651,323,2026-03-14,Saving,Active,Low,Pending,Visa,Classic,0.0,0.0,0.0,26075.66,0,0,0,166,0.0,0.0,0.0,283250.42,0,0,0,205,0.0,0.0,0.0,350015.86
618269,Amna Sheikh,50518-6749419-5,Sialkot,33,Female,24405610583202,81,2026-04-04,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,28651.91,0,0,0,209,0.0,0.0,0.0,485853.5,0,0,0,205,0.0,0.0,0.0,305970.83
324608,Junaid Aslam,56009-8567352-5,Gujranwala,62,Unknown,40701814326691,260,2026-04-30,Saving,Active,Low,Completed,Mastercard,Platinum,0.0,0.0,0.0,27429.47,0,0,0,218,0.0,0.0,0.0,493273.58,0,0,0,291,0.0,0.0,0.0,710906.63
912522,Ayesha Khan,32673-4933527-4,Karachi,64,Female,17096323488166,448,2026-06-12,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,121730.16,0,0,0,436,0.0,0.0,0.0,2353087.01,0,0,0,547,0.0,0.0,0.0,2419776.65
648480,Alishba Butt,38900-8659794-6,Multan,52,Female,13789649005450,224,2026-04-25,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,58568.0,0,0,0,304,0.0,0.0,0.0,1172520.46,0,0,0,386,0.0,0.0,0.0,938695.54
484523,Nadia Baig,63381-8461710-5,Rawalpindi,68,Female,34073626041768,582,2026-02-11,Saving,Active,Low,Completed,PayPak,Gold,0.0,0.0,0.0,56497.01,0,0,0,236,0.0,0.0,0.0,703894.73,0,0,0,271,0.0,0.0,0.0,557428.86
911949,Rizwan Qureshi,39807-2508564-0,Peshawar,36,Male,46614391802846,612,2026-03-10,Saving,Dormant,Low,Completed,Mastercard,Unknown,0.0,0.0,0.0,6261.21,0,0,0,21,0.0,0.0,0.0,3775.43,0,0,0,5,0.0,0.0,0.0,1416.97
527413,Fatima Noor,47411-7266477-1,Karachi,67,Female,58174695801603,337,2026-05-03,Saving,Active,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,26019.42,0,0,0,206,0.0,0.0,0.0,706579.7,0,0,0,278,0.0,0.0,0.0,205231.87
817137,Danish Farooqi,27837-2286385-8,Karachi,47,Male,27647064028671,734,2026-01-29,Saving,Active,Low,Completed,Visa,Unknown,0.0,0.0,0.0,25918.52,0,0,0,145,0.0,0.0,0.0,329874.87,0,0,0,279,0.0,0.0,0.0,297054.78
329603,Ali Raza,55502-9337173-1,Sialkot,43,Male,86343866657682,629,2026-03-03,Current,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,41737.65,0,0,0,185,0.0,0.0,0.0,592171.56,0,0,0,301,0.0,0.0,0.0,476494.36
638201,Ali Raza,13036-6131569-8,Lahore,70,Male,64603666962804,410,2026-04-17,Current,Dormant,Low,Completed,UnionPay,Classic,0.0,0.0,0.0,24496.83,0,0,0,28,0.0,0.0,0.0,16544.01,0,0,0,81,0.0,0.0,0.0,51372.78
549953,Ayesha Khan,39947-8675652-7,Multan,44,Female,78432887281106,189,2026-04-27,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,16269.33,0,0,0,94,0.0,0.0,0.0,88203.14,0,0,0,152,0.0,0.0,0.0,162677.75
936059,Nida Qureshi,34370-7817692-4,Karachi,59,Female,77228083649115,386,2026-03-14,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,119410.49,0,0,0,398,0.0,0.0,0.0,2997895.37,0,0,0,434,0.0,0.0,0.0,2342663.08
428459,Salman Yousuf,61659-2685828-5,Karachi,54,Male,15749498750505,730,2026-04-10,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,55989.29,0,0,0,262,0.0,0.0,0.0,1232640.45,0,0,0,237,0.0,0.0,0.0,691210.13
486092,Hina Latif,47575-8946616-8,Peshawar,23,Female,11083266277952,568,2026-02-24,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,12923.49,0,0,0,24,0.0,0.0,0.0,24751.97,0,0,0,5,0.0,0.0,0.0,2203.18
372517,Shahzad Anwar,19733-9755999-6,Quetta,60,Male,71800373989528,684,2026-01-14,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,23644.85,0,0,0,70,0.0,0.0,0.0,77514.85,0,0,0,152,0.0,0.0,0.0,147173.04
927813,Shahzad Anwar,45776-3763688-8,Rawalpindi,19,Male,77370545857846,171,2026-03-18,Saving,Dormant,Low,Completed,PayPak,Gold,0.0,0.0,0.0,55015.12,0,0,0,252,0.0,0.0,0.0,647231.91,0,0,0,248,0.0,0.0,0.0,804785.58
387863,Yumna Farooqi,66723-9525404-5,Rawalpindi,61,Female,36953039739352,443,2026-01-16,Saving,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,35111.01,0,0,0,167,0.0,0.0,0.0,229542.28,0,0,0,242,0.0,0.0,0.0,372606.77
817083,Imran Haider,70672-5033213-6,Rawalpindi,21,Male,66908679866938,592,2026-04-30,Saving,Dormant,Low,Completed,Visa,Gold,0.0,0.0,0.0,22762.73,0,0,0,6,0.0,0.0,0.0,7978.35,0,0,0,116,0.0,0.0,0.0,33450.32
303426,Laiba Abbas,82236-8123052-4,Islamabad,67,Female,67607160836445,165,2026-02-16,Saving,Active,Medium,Completed,Visa,Classic,0.0,0.0,0.0,14033.85,0,0,0,36,0.0,0.0,0.0,22727.95,0,0,0,12,0.0,0.0,0.0,4709.66
144241,Yasir Nawaz,11752-5823382-7,Gujrat,55,Male,93078079905685,156,2026-03-27,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,44453.84,0,0,0,77,0.0,0.0,0.0,159233.29,0,0,0,160,0.0,0.0,0.0,350453.36
836278,Waseem Abbas,90042-7552981-5,Rawalpindi,43,Male,85915959764477,961,2026-05-24,Saving,Dormant,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,12166.05,0,0,0,5,0.0,0.0,0.0,2821.33,0,0,0,5,0.0,0.0,0.0,4244.31
236025,Fatima Noor,81317-7408392-7,Faisalabad,55,Female,44501125583757,21,2026-02-15,Current,Active,Low,Completed,Visa,Unknown,0.0,0.0,0.0,68412.75,0,0,0,396,0.0,0.0,0.0,1428280.45,0,0,0,465,0.0,0.0,0.0,2575392.82
739212,Hamza Sultan,52383-1708425-3,Unknown,36,Male,47040950005123,772,2026-06-14,Saving,Dormant,Low,Completed,Mastercard,Unknown,0.0,0.0,0.0,31116.74,0,0,0,204,0.0,0.0,0.0,382365.98,0,0,0,256,0.0,0.0,0.0,641328.12
853361,Hina Latif,16134-3538032-5,Dera Ghazi Khan,42,Female,71520680572510,254,2026-06-14,Saving,Active,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,65675.37,0,0,0,358,0.0,0.0,0.0,1535260.58,0,0,0,310,0.0,0.0,0.0,697031.36
803880,Waqas Ahmed,92642-2154901-7,Lahore,35,Male,24906800124451,625,2026-04-22,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,69265.63,0,0,0,327,0.0,0.0,0.0,1973530.13,0,0,0,427,0.0,0.0,0.0,1247609.45
707833,Amber Raza,82010-4623910-4,Multan,28,Female,33929998817086,167,2026-06-19,Current,Dormant,Low,Completed,Visa,Classic,0.0,0.0,0.0,44144.14,0,0,0,231,0.0,0.0,0.0,709897.55,0,0,0,250,0.0,0.0,0.0,599794.61
627080,Umar Farooq,43522-6040273-7,Faisalabad,47,Male,69544128724524,10,2026-04-21,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,32113.04,0,0,0,185,0.0,0.0,0.0,415716.5,0,0,0,132,0.0,0.0,0.0,320583.0
470664,Danish Farooqi,53229-1787932-4,Gujrat,40,Male,86023414659604,504,2026-03-10,Saving,Dormant,Low,Completed,Visa,Classic,0.0,0.0,0.0,71039.93,0,0,0,228,0.0,0.0,0.0,1004390.89,0,0,0,372,0.0,0.0,0.0,596368.55
228279,Danish Farooqi,61496-6594585-0,Gujrat,30,Male,21847946414908,70,2026-05-30,Current,Dormant,Medium,Completed,Visa,Classic,0.0,0.0,0.0,46527.14,0,0,0,282,0.0,0.0,0.0,515846.75,0,0,0,336,0.0,0.0,0.0,560805.53
487301,Aamir Shah,68320-9761303-3,Sukkur,32,Male,15036496082392,172,2026-03-08,Current,Active,Low,Completed,UnionPay,Gold,0.0,0.0,0.0,161488.09,0,0,0,352,0.0,0.0,0.0,3103867.89,0,0,0,484,0.0,0.0,0.0,4295640.85
481977,Imran Haider,32489-3832801-8,Sukkur,40,Male,22969844171240,47,2026-02-05,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,22334.87,0,0,0,73,0.0,0.0,0.0,92525.13,0,0,0,150,0.0,0.0,0.0,109452.63
789066,Fizza Haider,38816-6165336-4,Mardan,42,Female,15905502556093,602,2026-04-27,Saving,Active,Low,Completed,UnionPay,Classic,0.0,0.0,0.0,16452.57,0,0,0,85,0.0,0.0,0.0,109869.47,0,0,0,57,0.0,0.0,0.0,28783.32
342927,Mudassar Iqbal,42258-3317778-4,Sukkur,75,Male,78088593095845,19,2026-06-27,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,542290.31,0,0,0,360,0.0,0.0,0.0,6287360.72,0,0,0,460,0.0,0.0,0.0,3929117.11
974515,Danish Farooqi,84341-8602988-2,Karachi,41,Male,85918244860121,73,2026-04-06,Saving,Active,Low,Completed,Visa,Platinum,0.0,0.0,0.0,19526.75,0,0,0,78,0.0,0.0,0.0,170166.64,0,0,0,159,0.0,0.0,0.0,122667.92
781092,Amber Raza,55733-9615626-5,Islamabad,52,Female,64174715338013,709,2026-02-23,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,25927.77,0,0,0,141,0.0,0.0,0.0,259584.68,0,0,0,108,0.0,0.0,0.0,58521.49
184998,Junaid Aslam,93087-7832252-7,Lahore,24,Male,93281185759919,395,2026-04-21,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,377194.16,0,0,0,385,0.0,0.0,0.0,12358371.56,0,0,0,516,0.0,0.0,0.0,6709586.1
451284,Noman Hussain,53881-2672887-5,Lahore,53,Male,98963198406021,514,2026-05-24,Current,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,36092.43,0,0,0,180,0.0,0.0,0.0,209983.5,0,0,0,165,0.0,0.0,0.0,229207.8
552234,Arslan Butt,71051-2630128-6,Karachi,40,Male,41998887122366,400,2026-06-17,Saving,Active,Medium,Completed,Visa,Classic,0.0,0.0,0.0,85257.21,0,0,0,327,0.0,0.0,0.0,1750655.31,0,0,0,350,0.0,0.0,0.0,585845.75
254986,Rabia Aslam,97810-7264918-7,Peshawar,71,Female,58261564464605,324,2026-03-21,Current,Active,Medium,Completed,Visa,Classic,0.0,0.0,0.0,37683.82,0,0,0,128,0.0,0.0,0.0,195106.05,0,0,0,193,0.0,0.0,0.0,328129.78
643854,Rubina Khalid,98278-2448764-0,Sukkur,32,Female,38940956799232,618,2026-05-26,Current,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,52447.88,0,0,0,174,0.0,0.0,0.0,330990.57,0,0,0,292,0.0,0.0,0.0,329671.99
560256,Hina Latif,65966-7428164-5,Mardan,65,Female,97469753148892,121,2026-02-10,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,15049.57,0,0,0,111,0.0,0.0,0.0,128798.82,0,0,0,123,0.0,0.0,0.0,114623.57
748125,Unknown,69474-8036617-0,Sukkur,48,Male,26919182244207,318,2026-02-03,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,100638.94,0,0,0,349,0.0,0.0,0.0,643079.96,0,0,0,330,0.0,0.0,0.0,1544704.51
697138,Alishba Butt,76574-5901906-4,Hyderabad,64,Female,93166662407370,493,2026-06-01,Current,Active,Medium,Completed,UnionPay,Gold,0.0,0.0,0.0,16151.58,0,0,0,86,0.0,0.0,0.0,104877.37,0,0,0,122,0.0,0.0,0.0,163469.95
430070,Haris Javed,77633-1066474-3,Lahore,47,Male,70204494421285,71,2026-03-21,Current,Active,Low,Completed,Mastercard,Signature,0.0,0.0,0.0,41104.56,0,0,0,236,0.0,0.0,0.0,226547.25,0,0,0,335,0.0,0.0,0.0,921144.95
523346,Ehsan Ullah,19793-6949930-5,Islamabad,71,Male,84098718581475,220,2026-05-22,Current,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,124108.5,0,0,0,363,0.0,0.0,0.0,2245142.33,0,0,0,457,0.0,0.0,0.0,1564201.11
470496,Noman Hussain,10628-4437744-4,Karachi,69,Male,33056760614886,34,2026-02-22,Saving,Active,Low,Completed,Unknown,Classic,0.0,0.0,0.0,54990.66,0,0,0,330,0.0,0.0,0.0,1725647.21,0,0,0,332,0.0,0.0,0.0,1342127.03
446310,Ovais Latif,87867-4143771-0,Multan,26,Male,66228851605729,672,2026-05-17,Saving,Active,Medium,Completed,Visa,Gold,0.0,0.0,0.0,23127.19,0,0,0,5,0.0,0.0,0.0,3045.78,0,0,0,35,0.0,0.0,0.0,16889.92
102599,Mehwish Tariq,94587-4121407-1,Lahore,55,Female,72814223541366,339,2026-05-09,Saving,Active,Medium,Completed,Visa,Gold,0.0,0.0,0.0,51399.23,0,0,0,161,0.0,0.0,0.0,474018.91,0,0,0,287,0.0,0.0,0.0,340274.25
737553,Farhan Elahi,68835-3932725-8,Hyderabad,51,Unknown,30087322742341,224,2026-04-19,Current,Active,Low,Pending,Mastercard,Gold,0.0,0.0,0.0,88391.41,0,0,0,279,0.0,0.0,0.0,1228620.85,0,0,0,307,0.0,0.0,0.0,1739325.71
677439,Naveed Akhtar,64324-4447887-5,Lahore,43,Male,70864137351225,867,2026-06-07,Saving,Active,Medium,Completed,Mastercard,Gold,0.0,0.0,0.0,52449.01,0,0,0,129,0.0,0.0,0.0,176356.91,0,0,0,254,0.0,0.0,0.0,522952.65
760777,Ehsan Ullah,41865-8232426-3,Islamabad,33,Male,91062159216724,847,2026-05-28,Saving,Active,Medium,Completed,PayPak,Platinum,0.0,0.0,0.0,23495.16,0,0,0,66,0.0,0.0,0.0,31291.6,0,0,0,54,0.0,0.0,0.0,23199.68
136393,Ovais Latif,64730-2457196-0,Gujranwala,59,Male,99905935902483,133,2026-05-27,Current,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,173148.95,0,0,0,414,0.0,0.0,0.0,3077645.83,0,0,0,456,0.0,0.0,0.0,2048335.13
637715,Ehsan Ullah,63871-7872049-0,Rawalpindi,40,Male,81287972210475,802,2026-03-27,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,48062.61,0,0,0,192,0.0,0.0,0.0,587440.83,0,0,0,223,0.0,0.0,0.0,389687.88
340349,Haris Javed,42382-8511472-3,Karachi,24,Male,58427324535992,497,2026-05-29,Current,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,53572.06,0,0,0,263,0.0,0.0,0.0,1171021.32,0,0,0,335,0.0,0.0,0.0,1471696.57
368316,Alishba Butt,51444-9850738-8,Faisalabad,50,Female,46516486795344,324,2026-05-10,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,71119.15,0,0,0,349,0.0,0.0,0.0,831594.14,0,0,0,303,0.0,0.0,0.0,948409.2
383997,Shazia Elahi,23113-3418240-4,Peshawar,65,Female,70605936668348,354,2026-06-20,Current,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,48506.33,0,0,0,186,0.0,0.0,0.0,304079.71,0,0,0,262,0.0,0.0,0.0,452278.0
440224,Sidra Javed,89764-6301791-0,Unknown,56,Female,62271591556359,396,2026-01-31,Current,Dormant,Low,Completed,PayPak,Unknown,0.0,0.0,0.0,148081.41,0,0,0,395,0.0,0.0,0.0,2401211.76,0,0,0,406,0.0,0.0,0.0,694759.21
921111,Hassan Khan,44434-1745777-4,Bahawalpur,28,Male,12344591270519,854,2026-05-27,Current,Active,Medium,Completed,Visa,Classic,0.0,0.0,0.0,47786.45,0,0,0,255,0.0,0.0,0.0,565266.12,0,0,0,256,0.0,0.0,0.0,535615.76
853387,Aamir Shah,56504-9240397-5,Bahawalpur,30,Male,67086087769278,956,2026-05-23,Saving,Active,Medium,Completed,Mastercard,Gold,0.0,0.0,0.0,23616.9,0,0,0,95,0.0,0.0,0.0,124475.3,0,0,0,106,0.0,0.0,0.0,67867.56
981498,Usman Tariq,27042-7502360-5,Peshawar,18,Male,25358389233108,288,2026-03-20,Current,Active,Medium,Pending,Mastercard,Signature,0.0,0.0,0.0,32363.08,0,0,0,305,0.0,0.0,0.0,901239.46,0,0,0,242,0.0,0.0,0.0,539020.48
796293,Salman Yousuf,43470-3464432-2,Multan,74,Male,26733026698026,267,2026-01-20,Saving,Active,Medium,Completed,Visa,Classic,0.0,0.0,0.0,98399.71,0,0,0,359,0.0,0.0,0.0,3513265.7,0,0,0,498,0.0,0.0,0.0,2611610.82
499244,Waseem Abbas,95177-3112940-7,Abbottabad,40,Male,33696036259773,454,2026-01-12,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,33753.15,0,0,0,170,0.0,0.0,0.0,157310.25,0,0,0,111,0.0,0.0,0.0,178539.63
117856,Nadia Baig,74721-9561779-4,Karachi,59,Female,72836192468863,289,2026-04-24,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,63848.58,0,0,0,234,0.0,0.0,0.0,402368.66,0,0,0,295,0.0,0.0,0.0,568368.64
183057,Abdullah Sheikh,21236-5158084-8,Gujrat,57,Male,99347331538788,727,2026-01-02,Current,Dormant,Low,Completed,Visa,Gold,0.0,0.0,0.0,14603.17,0,0,0,12,0.0,0.0,0.0,11764.61,0,0,0,37,0.0,0.0,0.0,23863.76
